edge_id;from;to;flow
98219885;1136252872;1136251266;0.0
98219983#0;1136250013;2194112290;0.0
98220000#0;1136248709;1136252444;0.0
98220000#1;1136252444;1136253669;0.0
98220000#2;1136253669;1136247201;0.0
98220020#0;2194065380;1136252872;0.0
98220020#1;1136252872;1136247071;0.0
98220020#2;1136247071;1136251380;0.0
98220020#3;1136251380;1136253669;0.0
98220020#4;1136253669;1136250957;0.0
98220020#5;1136250957;1136247053;0.0
98220020#6;1136247053;cluster_1136247008_2650550123;0.0
98220029#0;1136251695;1136247667;0.0
98220029#1;1136247667;9027828595;0.0
98220043#0;1136251180;1136248247;0.0
98220043#11;2650550082;2631502540;0.0
98220043#3;1136248247;1136250386;0.0
98220043#4;1136250386;1136250013;0.0
98220043#5;1136250013;1136246861;0.0
98220063#0;1136251042;1136251828;0.0
98220063#1;1136251828;1136247071;0.0
98220063#2;1136247071;9140151985;0.0
98220083#0;1136250599;1136251740;0.0
98220083#1;1136251740;3732978330;0.0
98220101#0;1136247229;1136250599;0.0
98220101#1;1136250599;1136252185;0.0
98220101#2;1136252185;1136253242;0.0
98220101#3;1136253242;2194065380;0.0
98220101#5;2194065380;1136253791;0.0
98220110#0;2194182641;1136247118;0.0
98220110#1;1136247118;1136247498;0.0
98220110#2;1136247498;1136250957;0.0
98220110#3;1136250957;1136251148;0.0
98220127#0;1136252185;1136251042;0.0
98220127#2;1136251042;1136249892;0.0
98220127#3;1136249892;1136248709;0.0
98220127#4;1136248709;1136247118;0.0
98220127#5;1136247118;1136250462;0.0
98220127#6;1136250462;1136253326;0.0
98220127#7;1136253326;1136250386;0.0
98220196;1136252612;1136250462;0.0
98220203#0;1136252704;1136251380;0.0
98220203#1;1136251380;2650550115;0.0
98220244#0;1136248247;2650550947;0.0
98220310#0;1136251180;1136247888;0.0
98220310#1;1136247888;cluster_1136247278_3732912605;0.0
98220335#0;1136247201;1136251148;0.0
98220335#1;1136251148;1136253012;0.0
98220346;1136251740;1136249892;0.0
98220356;1136247945;1136247565;0.0
98220400#0;1136253791;1136251266;0.0
98220400#1;1136251266;9140151985;0.0
98220400#2;9140151985;2650550115;0.0
98220400#3;2650550115;1136247322;0.0
98220434#0;1136250073;1136253326;0.0
98220441#0;1136253242;1136251828;0.0
98220441#2;1136251828;1136252704;0.0
98220441#3;1136252704;1136252444;0.0
98220441#4;1136252444;1136247498;0.0
98220441#5;1136247498;1136247667;0.0
98220441#6;1136247667;1136247047;0.0
98220441#7;1136247047;1136246861;0.0
98220463#0;1136250910;3818266847;0.0
98220480;cluster_1136247008_2650550123;2194272896;0.0
98341500#0;1137747525;1137796489;0.0
98341500#3;1137796489;686822076;0.0
98341503#0;3265945118;1137747540;0.0
98341506;1137747540;11191108354;0.0
98341509#0;686822108;1137796474;0.0
98341509#1;1137796474;1137796464;0.0
98341509#2;1137796464;1137796480;0.0
98341509#3;1137796480;1137747546;0.0
98347793;1137796478;cluster_1137796477_7442733598;0.0
98347794#0;1137796480;1137796453;0.0
98347794#2;1137796453;cluster_1137796477_7442733598;0.0
98347796#0;1137796496;1137796478;0.0
98347796#3;1137796478;1137796461;0.0
98347796#4;1137796461;1137796464;0.0
98347797#0;1137796451;1137796457;0.0
98347798#0;1137796489;1137796457;0.0
98347798#1;1137796457;1137796474;0.0
98347800#0;1137796468;1137796453;0.0
98347800#1;1137796453;1137796461;0.0
98347800#2;1137796461;cluster_1137796476_1175124365;0.0
98468131;717715343;717715400;0.0
98468227#0;1139247169;1136247565;0.0
98471723;1139273351;461890657;0.0
98478501;1139328958;1139328648;0.0
98478503#0;1139328824;cluster_1139328684_1139328775;0.0
98478504#0;9365011268;1139328648;0.0
98478504#2;1139328648;1139328958;0.0
98478504#3;1139328958;1137739287;0.0
98478508#0;cluster_7181120639_9207664593;7180820612;0.0
98646845#0;686822265;cluster_686745412_686822279;0.0
98646868#0;686792685;686822252;0.0
98646868#2;686822252;686822255;0.0
98646868#3;686822255;686792755;0.0
987918686;461890549;1287930386;0.0
98928472#0;461904148;461904053;0.0
98928472#1;461904053;461889998;0.0
98928472#2;461889998;461904422;0.0
996773138;9122924885;717703050;0.0
996773139;9122924884;9122924885;0.0
996773140;9122924884;2194461203;0.0
997141696;5370730244;2200430661;0.0
997141697;2200430661;cluster_461890965_461891404;0.0
997141698;5370730243;9207491385;0.0
997141699;985045838;2650599023;0.0
997141700;2631627142;2594919186;0.0
997141701#0;2631627051;2631627060;0.0
997141701#1;2631627060;2631627142;0.0
997141702;2631627060;2594919177;0.0
997141703;2178405388;2178405397;0.0
997141704;2178405380;2178405388;0.0
997141705;2178405386;2178405380;0.0
997141706;2178405425;2178405386;0.0
997141707;3783088357;2178405425;0.0
997141708;2178405450;3783088357;0.0
997141709;2178405427;2178405450;0.0
997141710#0;997141710#0-AddedOnRampNode;cluster_686792538_9219273655;0.0
997141710#0-AddedOnRampEdge;2650598968;997141710#0-AddedOnRampNode;0.0
997141710#2;cluster_686792538_9219273655;cluster_3041199685_9032747243;0.0
997141711#0;cluster_2566083644_2631675868;5181480666;0.0
997141711#1;5181480666;cluster_3041199685_9032747243;0.0
997141712#0;2631675802;cluster_2631675796_3783310974;0.0
997141713#0;cluster_2631675796_3783310974;2178405388;0.0
997141715;2631567577;2631567579;0.0
997141719;686822418;6087903962;0.0
997141720#0;11246707151;6087903962;0.0
997141720#1;6087903962;2650598945;0.0
997141720#2;2650598945;933736679;0.0
997141723#0;686792765;686822356;0.0
997141723#1;686822356;1607930811;0.0
997141724#0;686822341;686792765;0.0
997141727#0;2631659772;cluster_2631567597_2631567598;0.0
997143913;1744429152;5370730242;0.0
997152398;686822339;686822341;0.0
997152400#0;2631567564;cluster_686745412_686822279;0.0
997152401;2631675883;4464966904;0.0
997152403;2631627047;2650598989;0.0
997152404;997152404-AddedOnRampNode;997152404-AddedOffRampNode;0.0
997152404-AddedOffRampEdge;997152404-AddedOffRampNode;2631627047;0.0
997152404-AddedOnRampEdge;984993685;997152404-AddedOnRampNode;0.0
997152405;873563448;985045838;0.0
997160554;cluster_1806300407_1806300409_3270445169_6571000354;1137739283;0.0
997160556;1225652322;726579220;0.0
997160557#0;1225881080;2179728424;0.0
997160557#2;2179728424;726562086;0.0
997160557#3;726562086;719065615;0.0
997160558;367090919;7498684946;0.0
98220043#6;1136246861;1136250910;45839
155864747;1682185630;294519414;45750
376301515;715599085;715598554;30317
376301518#0;715598554;807143059;24838
-376301515;715598554;715599085;12816
